month_year,npi_num,first_name,last_name,specialty,state,territory_code,region,hcp_segment,is_target,channel_name,payer_group,strength_mg,trx,nrx,units,net_product_sales,conversion_rate,payer_reimb_rate
2025-09,000000000,Douglas,King,Neurology,AL,AL01,South,C,0,Managed Medicaid,Government,150,0,0,0,0.0,0.0,0.691
2025-09,000000001,Sarah,Marshall,Internal Medicine,AL,AL01,South,C,0,Medicaid,Government,200,15,4,15,7187.5,0.267,0.534
2025-09,000000002,Jim,Duran,Neurology,AL,AL01,South,C,0,Medicaid,Government,200,18,6,18,7449.73,0.333,0.545
2025-09,000000003,Alexandra,Long,Psychiatry,AL,AL01,South,B,1,Managed Medicaid,Government,100,18,4,18,8361.5,0.222,0.502
2025-09,000000004,Kristin,Zamora,Psychiatry,AL,AL01,South,C,0,Managed Medicaid,Government,100,7,1,14,5637.98,0.143,0.55
2025-09,000000005,John,Garcia,Internal Medicine,AL,AL01,South,C,0,Medicare,Government,150,19,8,19,9007.23,0.421,0.84
2025-09,000000006,Brittany,Hendrix,Psychiatry,AL,AL01,South,C,0,Medicaid,Government,100,17,4,34,12082.66,0.235,0.539
2025-09,000000007,Patrick,Meyer,Psychiatry,AL,AL01,South,A,1,Medicaid,Government,100,26,6,52,24806.58,0.231,0.695
2025-09,000000008,Christopher,Vazquez,Neurology,AL,AL01,South,C,0,Medicare,Government,150,16,4,16,3949.03,0.25,0.69
2025-09,000000009,Mr.,Diaz,Neurology,AL,AL01,South,B,1,Managed Medicaid,Government,100,21,10,42,13044.04,0.476,0.725
2025-09,000000010,Nicole,Martin,Neurology,AL,AL01,South,A,1,Commercial,Commercial,100,14,5,28,12708.89,0.357,0.647
2025-09,000000011,Christopher,Lindsey,Neurology,AL,AL01,South,A,1,Medicaid,Government,100,29,15,58,23616.38,0.517,0.813
2025-09,000000012,Gina,Turner,Neurology,AL,AL01,South,C,0,Managed Medicaid,Government,150,7,3,14,3727.57,0.429,0.507
2025-09,000000013,Jeffrey,Horton,Psychiatry,AL,AL01,South,A,1,Managed Medicaid,Government,150,12,3,12,5251.93,0.25,0.691
2025-09,000000014,Alexis,Edwards,Psychiatry,AL,AL01,South,C,0,Commercial,Commercial,200,4,1,8,2477.29,0.25,0.781
2025-09,000000015,Jeffrey,Palmer,Internal Medicine,AL,AL01,South,A,1,Medicare,Government,100,20,10,20,5077.76,0.5,0.803
2025-09,000000016,Laurie,Harrison,Neurology,AL,AL01,South,B,1,Managed Medicaid,Government,200,21,5,21,4740.54,0.238,0.707
2025-09,000000017,Jenny,Fox,Internal Medicine,AL,AL01,South,C,0,Commercial,Commercial,150,3,0,6,2818.61,0.0,0.842
2025-09,000000018,William,Reynolds,Psychiatry,AL,AL01,South,B,1,Commercial,Commercial,200,16,8,16,6185.58,0.5,0.576
2025-09,000000019,Michael,Wells,Internal Medicine,AL,AL01,South,B,1,Medicaid,Government,100,12,4,24,9518.89,0.333,0.739
2025-09,000000020,Colleen,Wright,Neurology,AL,AL01,South,C,0,Commercial,Commercial,100,0,0,0,0.0,0.0,0.578
2025-09,000000021,Nicholas,Flores,Internal Medicine,AL,AL01,South,C,0,Medicaid,Government,150,7,3,7,3241.03,0.429,0.561
2025-09,000000022,Karen,Horn,Neurology,AL,AL01,South,C,0,Medicare,Government,200,9,4,9,3418.96,0.444,0.73
2025-09,000000023,Elizabeth,Howard,Internal Medicine,AL,AL01,South,A,1,Managed Medicaid,Government,150,16,4,32,8142.54,0.25,0.507
2025-09,000000024,Heather,Collier,Internal Medicine,AL,AL01,South,C,0,Managed Medicaid,Government,150,16,4,16,5226.04,0.25,0.596
2025-09,000000025,Theresa,Anderson,Neurology,AL,AL01,South,C,0,Medicare,Government,100,5,2,10,2624.4,0.4,0.625
2025-09,000000026,Jacob,Cobb,Neurology,AL,AL01,South,A,1,Commercial,Commercial,100,21,6,21,5002.73,0.286,0.638
2025-09,000000027,Jose,Atkins,Internal Medicine,AL,AL01,South,B,1,Commercial,Commercial,150,21,10,21,7148.43,0.476,0.672
2025-09,000000028,Angela,Phillips,Psychiatry,AL,AL01,South,A,1,Medicare,Government,100,11,4,22,7087.94,0.364,0.647
2025-09,000000029,Christina,Fox,Internal Medicine,AL,AL01,South,C,0,Medicare,Government,200,13,3,26,11864.56,0.231,0.78
2025-09,010000000,Nicholas,Jones,Psychiatry,AK,AK01,West,A,1,Medicaid,Government,150,26,9,26,7520.03,0.346,0.677
2025-09,010000001,Robert,Harrison,Neurology,AK,AK01,West,A,1,Commercial,Commercial,150,31,9,31,10432.32,0.29,0.837
2025-09,010000002,John,Carlson,Internal Medicine,AK,AK01,West,A,1,Managed Medicaid,Government,100,30,10,30,6888.15,0.333,0.789
2025-09,010000003,Zachary,Salazar,Internal Medicine,AK,AK01,West,C,0,Medicare,Government,150,10,2,10,4356.16,0.2,0.763
2025-09,010000004,Kelly,Martin,Neurology,AK,AK01,West,C,0,Managed Medicaid,Government,100,11,6,11,4756.53,0.545,0.561
2025-09,010000005,Sara,Williams,Neurology,AK,AK01,West,A,1,Medicare,Government,200,15,3,30,11996.75,0.2,0.815
2025-09,010000006,April,Murphy,Psychiatry,AK,AK01,West,C,0,Medicare,Government,100,5,1,5,1877.69,0.2,0.771
2025-09,010000007,Bryan,Vaughn,Psychiatry,AK,AK01,West,A,1,Medicaid,Government,150,21,7,21,10048.03,0.333,0.653
2025-09,010000008,Charles,Spencer,Neurology,AK,AK01,West,A,1,Managed Medicaid,Government,200,19,9,38,14736.42,0.474,0.522
2025-09,010000009,Kristi,Nelson,Psychiatry,AK,AK01,West,C,0,Managed Medicaid,Government,200,15,6,15,6953.08,0.4,0.724
2025-09,010000010,Stephanie,Elliott,Neurology,AK,AK01,West,B,1,Commercial,Commercial,150,23,11,46,17948.97,0.478,0.844
2025-09,010000011,Sharon,Lopez,Psychiatry,AK,AK01,West,B,1,Commercial,Commercial,100,17,4,34,15015.87,0.235,0.619
2025-09,010000012,Ronald,Mercado,Internal Medicine,AK,AK01,West,C,0,Medicaid,Government,150,15,8,15,7087.67,0.533,0.784
2025-09,010000013,Sharon,Hughes,Psychiatry,AK,AK01,West,A,1,Managed Medicaid,Government,200,23,10,46,12252.58,0.435,0.662
2025-09,010000014,Denise,Pierce,Internal Medicine,AK,AK01,West,C,0,Commercial,Commercial,100,13,6,26,11426.18,0.462,0.808
2025-09,010000015,Ashley,Hopkins,Internal Medicine,AK,AK01,West,B,1,Managed Medicaid,Government,150,15,6,15,4328.24,0.4,0.578
2025-09,010000016,Rachel,Bruce,Internal Medicine,AK,AK01,West,C,0,Medicaid,Government,150,9,4,9,4277.55,0.444,0.61
2025-09,010000017,Tyler,Stokes,Neurology,AK,AK01,West,A,1,Managed Medicaid,Government,200,17,6,17,4003.28,0.353,0.554
2025-09,010000018,William,Lee,Psychiatry,AK,AK01,West,C,0,Medicaid,Government,200,8,2,8,3560.52,0.25,0.638
2025-09,010000019,David,Andrews,Psychiatry,AK,AK01,West,B,1,Medicaid,Government,100,26,12,52,15379.82,0.462,0.798
