month_year,npi_num,first_name,last_name,specialty,state,territory_code,region,hcp_segment,is_target,channel_name,payer_group,strength_mg,trx,nrx,units,net_product_sales,conversion_rate,payer_reimb_rate
2024-07,000000000,Linda,Young,Internal Medicine,AL,AL01,South,B,1,Medicaid,Government,200,12,5,12,4768.01,0.417,0.653
2024-07,000000001,Linda,Garcia,Psychiatry,AL,AL01,South,B,1,Commercial,Commercial,150,4,1,8,1828.25,0.25,0.785
2024-07,000000002,Kathy,Lewis,Internal Medicine,AL,AL01,South,A,1,Medicaid,Government,150,9,2,9,3621.68,0.222,0.805
2024-07,000000003,Linda,Black,Internal Medicine,AL,AL01,South,A,1,Commercial,Commercial,100,14,6,14,5966.39,0.429,0.735
2024-07,000000004,Andrew,Weiss,Neurology,AL,AL01,South,B,1,Managed Medicaid,Government,150,10,2,20,6510.91,0.2,0.613
2024-07,000000005,Brenda,Rios,Neurology,AL,AL01,South,A,1,Medicare,Government,100,8,2,8,2337.65,0.25,0.72
2024-07,000000006,Joseph,Pena,Neurology,AL,AL01,South,A,1,Managed Medicaid,Government,200,14,5,28,7770.73,0.357,0.578
2024-07,000000007,Robert,Gentry,Psychiatry,AL,AL01,South,C,0,Managed Medicaid,Government,100,9,3,18,6534.7,0.333,0.504
2024-07,000000008,Nicole,Burke,Neurology,AL,AL01,South,A,1,Medicaid,Government,200,10,5,10,4679.29,0.5,0.659
2024-07,000000009,John,Jones,Psychiatry,AL,AL01,South,A,1,Medicaid,Government,150,6,3,12,5314.64,0.5,0.765
2024-07,000000010,Laura,Davis,Neurology,AL,AL01,South,C,0,Managed Medicaid,Government,150,3,1,6,1838.31,0.333,0.63
2024-07,000000011,Justin,Deleon,Internal Medicine,AL,AL01,South,A,1,Medicare,Government,100,13,6,13,4348.78,0.462,0.848
2024-07,000000012,Donna,Howard,Internal Medicine,AL,AL01,South,C,0,Medicare,Government,150,3,1,3,944.05,0.333,0.835
2024-07,000000013,Anthony,Moss,Neurology,AL,AL01,South,B,1,Commercial,Commercial,200,4,1,8,2865.73,0.25,0.811
2024-07,000000014,Jason,Griffin,Internal Medicine,AL,AL01,South,B,1,Commercial,Commercial,100,12,4,12,3712.26,0.333,0.736
2024-07,000000015,Laurie,Garcia,Neurology,AL,AL01,South,C,0,Managed Medicaid,Government,200,1,0,1,462.52,0.0,0.611
2024-07,000000016,Johnny,Flores,Internal Medicine,AL,AL01,South,C,0,Medicaid,Government,150,2,1,2,603.09,0.5,0.509
2024-07,000000017,Nicole,DDS,Internal Medicine,AL,AL01,South,C,0,Medicaid,Government,150,0,0,0,0.0,0.0,0.531
2024-07,000000018,Toni,Khan,Neurology,AL,AL01,South,B,1,Medicare,Government,100,3,1,3,1030.21,0.333,0.682
2024-07,000000019,Leroy,Thompson,Neurology,AL,AL01,South,B,1,Medicaid,Government,100,7,2,7,2366.9,0.286,0.569
2024-07,000000020,John,Young,Internal Medicine,AL,AL01,South,B,1,Commercial,Commercial,200,9,3,9,3441.12,0.333,0.672
2024-07,000000021,Margaret,Lopez,Neurology,AL,AL01,South,A,1,Commercial,Commercial,100,9,3,18,5910.98,0.333,0.531
2024-07,000000022,Roberta,Bush,Internal Medicine,AL,AL01,South,C,0,Managed Medicaid,Government,100,8,2,16,4138.58,0.25,0.745
2024-07,000000023,Meagan,Hernandez,Internal Medicine,AL,AL01,South,B,1,Medicaid,Government,100,7,2,7,1772.06,0.286,0.736
2024-07,000000024,Carrie,Duncan,Internal Medicine,AL,AL01,South,B,1,Commercial,Commercial,200,13,4,13,6173.16,0.308,0.501
2024-07,000000025,Pamela,Villarreal,Internal Medicine,AL,AL01,South,C,0,Commercial,Commercial,100,4,1,8,1910.39,0.25,0.695
