month_year,npi_num,first_name,last_name,specialty,state,territory_code,region,hcp_segment,is_target,channel_name,payer_group,strength_mg,trx,nrx,units,net_product_sales,conversion_rate,payer_reimb_rate
2025-06,000000000,Joshua,Garcia,Neurology,AL,AL01,South,B,1,Managed Medicaid,Government,100,23,9,46,12156.08,0.391,0.512
2025-06,000000001,Kristen,Fischer,Neurology,AL,AL01,South,A,1,Medicaid,Government,100,26,8,52,16709.06,0.308,0.794
2025-06,000000002,Nicholas,Smith,Neurology,AL,AL01,South,A,1,Medicaid,Government,100,19,6,38,15596.79,0.316,0.648
2025-06,000000003,Kimberly,Sullivan,Internal Medicine,AL,AL01,South,A,1,Managed Medicaid,Government,200,30,14,60,27402.25,0.467,0.54
2025-06,000000004,Zachary,Green,Neurology,AL,AL01,South,B,1,Medicare,Government,150,22,6,44,11128.37,0.273,0.639
2025-06,000000005,John,Hernandez,Neurology,AL,AL01,South,B,1,Commercial,Commercial,100,21,9,21,8990.09,0.429,0.778
2025-06,000000006,David,Wilson,Neurology,AL,AL01,South,A,1,Commercial,Commercial,200,22,6,44,15304.76,0.273,0.761
2025-06,000000007,Kerri,Ramsey,Internal Medicine,AL,AL01,South,A,1,Managed Medicaid,Government,100,19,8,19,8851.18,0.421,0.534
2025-06,000000008,Debra,Martin,Internal Medicine,AL,AL01,South,A,1,Managed Medicaid,Government,150,17,9,17,6402.15,0.529,0.665
2025-06,000000009,Stacey,Alexander,Psychiatry,AL,AL01,South,C,0,Managed Medicaid,Government,100,13,6,26,9255.55,0.462,0.624
2025-06,000000010,Mr.,Valdez,Psychiatry,AL,AL01,South,B,1,Medicaid,Government,150,14,7,14,3733.36,0.5,0.673
2025-06,000000011,Wendy,Glover,Psychiatry,AL,AL01,South,B,1,Medicaid,Government,100,15,8,15,6933.9,0.533,0.66
2025-06,000000012,Cory,Middleton,Psychiatry,AL,AL01,South,A,1,Managed Medicaid,Government,150,20,8,40,18290.36,0.4,0.698
2025-06,000000013,Marcia,Ayala,Neurology,AL,AL01,South,B,1,Managed Medicaid,Government,150,16,4,16,5769.47,0.25,0.639
2025-06,000000014,Taylor,Lee,Psychiatry,AL,AL01,South,B,1,Managed Medicaid,Government,200,12,4,24,9446.32,0.333,0.685
2025-06,000000015,Whitney,Brown,Psychiatry,AL,AL01,South,C,0,Commercial,Commercial,100,1,0,1,236.57,0.0,0.572
2025-06,000000016,April,Gill,Neurology,AL,AL01,South,B,1,Medicaid,Government,200,16,7,16,7451.12,0.438,0.685
2025-06,000000017,Jenna,Ortiz,Internal Medicine,AL,AL01,South,A,1,Medicaid,Government,100,23,10,46,16025.81,0.435,0.515
2025-06,000000018,Richard,Hunter,Internal Medicine,AL,AL01,South,C,0,Commercial,Commercial,150,6,3,6,2301.53,0.5,0.592
2025-06,000000019,Cristian,Allen,Neurology,AL,AL01,South,C,0,Managed Medicaid,Government,200,12,6,24,7836.91,0.5,0.598
2025-06,000000020,Andrew,Keith,Psychiatry,AL,AL01,South,C,0,Medicaid,Government,150,0,0,0,0.0,0.0,0.76
2025-06,000000021,Sharon,Dunn,Internal Medicine,AL,AL01,South,C,0,Medicare,Government,100,0,0,0,0.0,0.0,0.569
2025-06,000000022,Dr.,Howard,Neurology,AL,AL01,South,C,0,Managed Medicaid,Government,100,1,0,1,251.4,0.0,0.809
2025-06,000000023,Benjamin,Fisher,Neurology,AL,AL01,South,B,1,Commercial,Commercial,200,22,11,44,16688.8,0.5,0.76
2025-06,000000024,Lisa,Garner,Psychiatry,AL,AL01,South,B,1,Managed Medicaid,Government,200,17,7,34,8124.09,0.412,0.552
2025-06,000000025,Amber,Bennett,Neurology,AL,AL01,South,B,1,Medicare,Government,150,19,8,38,9175.53,0.421,0.762
2025-06,000000026,Amanda,Shelton,Internal Medicine,AL,AL01,South,A,1,Managed Medicaid,Government,150,14,5,14,3687.72,0.357,0.731
2025-06,000000027,James,Davis,Internal Medicine,AL,AL01,South,A,1,Medicare,Government,100,14,3,14,4249.85,0.214,0.772
2025-06,000000028,Thomas,Roberts,Psychiatry,AL,AL01,South,A,1,Managed Medicaid,Government,100,16,8,32,10342.96,0.5,0.594
2025-06,000000029,Brian,Hicks,Internal Medicine,AL,AL01,South,B,1,Commercial,Commercial,150,26,12,52,23233.83,0.462,0.53
2025-06,010000000,Roberto,Martinez,Neurology,AK,AK01,West,A,1,Managed Medicaid,Government,150,13,5,26,10668.65,0.385,0.562
2025-06,010000001,Andrew,Allen,Psychiatry,AK,AK01,West,C,0,Managed Medicaid,Government,150,13,4,13,5430.53,0.308,0.527
2025-06,010000002,Kelly,Massey,Internal Medicine,AK,AK01,West,C,0,Medicare,Government,100,12,4,12,3724.64,0.333,0.749
2025-06,010000003,Bruce,Clark,Neurology,AK,AK01,West,B,1,Medicaid,Government,200,18,8,18,5857.37,0.444,0.602
2025-06,010000004,Melinda,Jones,Psychiatry,AK,AK01,West,A,1,Medicaid,Government,200,21,8,21,9665.33,0.381,0.586
2025-06,010000005,Thomas,Matthews,Internal Medicine,AK,AK01,West,A,1,Managed Medicaid,Government,150,22,8,44,20738.43,0.364,0.637
2025-06,010000006,Joshua,Wright,Internal Medicine,AK,AK01,West,B,1,Medicare,Government,200,24,6,48,12579.22,0.25,0.734
2025-06,010000007,Jessica,Castro,Internal Medicine,AK,AK01,West,C,0,Medicaid,Government,150,1,0,2,447.31,0.0,0.705
2025-06,010000008,Elizabeth,Bruce,Psychiatry,AK,AK01,West,A,1,Medicare,Government,100,25,10,25,10265.01,0.4,0.781
2025-06,010000009,Victor,Gonzalez,Internal Medicine,AK,AK01,West,C,0,Medicaid,Government,150,7,2,7,2180.06,0.286,0.722
2025-06,010000010,Jeffrey,Newman,Psychiatry,AK,AK01,West,B,1,Managed Medicaid,Government,200,15,4,30,9583.84,0.267,0.681
2025-06,010000011,Elizabeth,Fox,Neurology,AK,AK01,West,A,1,Managed Medicaid,Government,200,21,5,42,13794.51,0.238,0.584
2025-06,010000012,Edward,Osborn,Psychiatry,AK,AK01,West,A,1,Medicaid,Government,100,15,5,30,14390.39,0.333,0.505
2025-06,010000013,Ryan,Myers,Psychiatry,AK,AK01,West,C,0,Managed Medicaid,Government,200,7,3,7,2051.26,0.429,0.806
2025-06,010000014,Joseph,Estrada,Neurology,AK,AK01,West,A,1,Commercial,Commercial,100,18,5,18,6078.19,0.278,0.53
2025-06,010000015,Katie,Norton,Psychiatry,AK,AK01,West,C,0,Commercial,Commercial,100,8,3,16,4720.93,0.375,0.788
2025-06,010000016,Suzanne,Jones,Internal Medicine,AK,AK01,West,C,0,Medicaid,Government,200,8,3,8,3072.19,0.375,0.74
2025-06,010000017,Tina,Stark,Neurology,AK,AK01,West,C,0,Medicare,Government,200,14,7,28,8053.01,0.5,0.675
2025-06,010000018,Donna,Williams,Internal Medicine,AK,AK01,West,C,0,Medicaid,Government,200,10,3,10,4095.23,0.3,0.766
2025-06,010000019,Amber,Morris,Internal Medicine,AK,AK01,West,C,0,Medicaid,Government,100,9,3,18,4099.37,0.333,0.665
2025-06,010000020,Laura,Phillips,Neurology,AK,AK01,West,A,1,Medicare,Government,200,11,4,11,4223.59,0.364,0.733
2025-06,010000021,Calvin,MD,Psychiatry,AK,AK01,West,C,0,Commercial,Commercial,200,12,3,12,4511.37,0.25,0.696
2025-06,010000022,Lisa,Smith,Psychiatry,AK,AK01,West,B,1,Commercial,Commercial,200,18,8,18,5041.66,0.444,0.753
2025-06,010000023,Dana,Baker,Internal Medicine,AK,AK01,West,A,1,Medicare,Government,150,14,7,28,12195.58,0.5,0.565
2025-06,010000024,April,Newman,Internal Medicine,AK,AK01,West,C,0,Medicare,Government,100,19,5,38,13186.64,0.263,0.779
2025-06,010000025,Mary,Rojas,Neurology,AK,AK01,West,C,0,Managed Medicaid,Government,100,3,1,3,1358.61,0.333,0.536
2025-06,010000026,James,Murphy,Internal Medicine,AK,AK01,West,B,1,Medicaid,Government,100,28,13,56,13050.69,0.464,0.534
2025-06,010000027,Melissa,Forbes,Neurology,AK,AK01,West,C,0,Medicaid,Government,100,8,2,16,4574.99,0.25,0.534
2025-06,010000028,Robert,Li,Neurology,AK,AK01,West,C,0,Managed Medicaid,Government,150,10,2,10,3297.42,0.2,0.691
2025-06,010000029,James,White,Psychiatry,AK,AK01,West,B,1,Medicare,Government,100,20,9,20,5436.33,0.45,0.649
2025-06,020000000,Stephen,Martin,Neurology,AZ,AZ01,West,A,1,Medicare,Government,150,15,5,30,13181.91,0.333,0.724
2025-06,020000001,Jeffrey,English,Internal Medicine,AZ,AZ01,West,B,1,Medicare,Government,150,25,6,25,11845.09,0.24,0.533
2025-06,020000002,Carolyn,Lucas,Psychiatry,AZ,AZ01,West,A,1,Medicaid,Government,200,22,9,22,7433.87,0.409,0.568
2025-06,020000003,Whitney,White,Neurology,AZ,AZ01,West,A,1,Commercial,Commercial,200,22,7,44,20815.43,0.318,0.615
2025-06,020000004,Charles,Marquez,Internal Medicine,AZ,AZ01,West,A,1,Managed Medicaid,Government,100,21,9,42,15576.86,0.429,0.733
2025-06,020000005,Joy,Mccoy,Neurology,AZ,AZ01,West,B,1,Commercial,Commercial,150,19,9,38,17076.55,0.474,0.805
2025-06,020000006,Ann,Garrison,Neurology,AZ,AZ01,West,B,1,Medicare,Government,200,25,11,25,11620.04,0.44,0.709
2025-06,020000007,William,Oliver,Internal Medicine,AZ,AZ01,West,C,0,Managed Medicaid,Government,150,9,3,9,3713.1,0.333,0.548
2025-06,020000008,Elizabeth,Phillips,Internal Medicine,AZ,AZ01,West,B,1,Medicare,Government,200,25,11,50,19921.67,0.44,0.797
2025-06,020000009,Dylan,Brown,Psychiatry,AZ,AZ01,West,B,1,Commercial,Commercial,200,19,7,38,10307.37,0.368,0.738
2025-06,020000010,Ashley,Perry,Psychiatry,AZ,AZ01,West,B,1,Commercial,Commercial,150,19,7,19,6303.34,0.368,0.542
2025-06,020000011,Chelsea,Reyes,Internal Medicine,AZ,AZ01,West,B,1,Medicare,Government,200,17,5,34,8787.56,0.294,0.551
2025-06,020000012,Ashley,Evans,Psychiatry,AZ,AZ01,West,C,0,Medicare,Government,100,7,2,7,3014.35,0.286,0.778
2025-06,020000013,William,Castro,Internal Medicine,AZ,AZ01,West,A,1,Commercial,Commercial,200,11,5,11,5041.93,0.455,0.59
2025-06,020000014,Daniel,Mccullough,Psychiatry,AZ,AZ01,West,A,1,Managed Medicaid,Government,150,36,10,36,8212.55,0.278,0.562
2025-06,020000015,Timothy,Lowe,Internal Medicine,AZ,AZ01,West,C,0,Medicaid,Government,200,3,1,6,1343.0,0.333,0.757
2025-06,020000016,Mark,Rose,Psychiatry,AZ,AZ01,West,A,1,Managed Medicaid,Government,100,28,13,28,8332.5,0.464,0.573
2025-06,020000017,Dominique,Macdonald,Internal Medicine,AZ,AZ01,West,A,1,Medicaid,Government,150,18,5,36,14770.25,0.278,0.845
2025-06,020000018,Margaret,Stephens,Neurology,AZ,AZ01,West,B,1,Medicaid,Government,100,12,6,24,11289.36,0.5,0.712
2025-06,020000019,Amy,Spencer,Neurology,AZ,AZ01,West,A,1,Managed Medicaid,Government,100,24,12,24,10020.53,0.5,0.591
2025-06,020000020,Linda,Copeland,Neurology,AZ,AZ01,West,A,1,Medicare,Government,150,30,14,30,8496.24,0.467,0.724
2025-06,020000021,Robert,Smith,Neurology,AZ,AZ01,West,A,1,Medicare,Government,150,23,10,23,7958.89,0.435,0.644
2025-06,020000022,Darren,Edwards,Neurology,AZ,AZ01,West,A,1,Medicaid,Government,100,30,15,60,27599.51,0.5,0.547
2025-06,020000023,Brian,Payne,Neurology,AZ,AZ01,West,C,0,Medicare,Government,150,13,5,13,3447.19,0.385,0.679
2025-06,020000024,James,Morgan,Internal Medicine,AZ,AZ01,West,B,1,Managed Medicaid,Government,100,15,5,30,11068.65,0.333,0.74
2025-06,020000025,Mark,Robertson,Psychiatry,AZ,AZ01,West,C,0,Commercial,Commercial,150,11,3,11,3475.76,0.273,0.603
2025-06,020000026,Richard,Townsend,Neurology,AZ,AZ01,West,A,1,Commercial,Commercial,150,2,1,4,1138.76,0.5,0.646
2025-06,020000027,Tonya,Craig,Psychiatry,AZ,AZ01,West,A,1,Medicaid,Government,200,23,9,46,11447.31,0.391,0.578
2025-06,020000028,Rita,Perry,Internal Medicine,AZ,AZ01,West,C,0,Medicare,Government,150,3,1,3,996.24,0.333,0.65
2025-06,020000029,Carl,White,Psychiatry,AZ,AZ01,West,B,1,Medicare,Government,100,27,11,27,9117.78,0.407,0.507
2025-06,030000000,Jennifer,Gilmore,Neurology,AR,AR01,South,C,0,Medicaid,Government,150,0,0,0,0.0,0.0,0.674
2025-06,030000001,Sandra,MD,Internal Medicine,AR,AR01,South,B,1,Commercial,Commercial,150,26,11,52,24463.28,0.423,0.782
