month_year,npi_num,first_name,last_name,specialty,state,territory_code,region,hcp_segment,is_target,channel_name,payer_group,strength_mg,trx,nrx,units,net_product_sales,conversion_rate,payer_reimb_rate
2023-12,000000000,Stacey,Cox,Internal Medicine,AL,AL01,South,A,1,Commercial,Commercial,150,34,8,34,12356.31,0.235,0.62
2023-12,000000001,Natalie,Newman,Psychiatry,AL,AL01,South,C,0,Managed Medicaid,Government,150,10,3,20,7205.36,0.3,0.611
2023-12,000000002,Kristina,MD,Neurology,AL,AL01,South,C,0,Commercial,Commercial,100,8,2,16,5356.41,0.25,0.559
2023-12,000000003,Heather,House,Psychiatry,AL,AL01,South,A,1,Medicaid,Government,200,32,16,64,30685.93,0.5,0.648
2023-12,000000004,Jasmine,Goodman,Neurology,AL,AL01,South,A,1,Commercial,Commercial,150,25,8,25,5931.21,0.32,0.552
2023-12,000000005,Elizabeth,Dean,Internal Medicine,AL,AL01,South,B,1,Commercial,Commercial,150,18,4,18,6626.11,0.222,0.833
2023-12,000000006,Andrew,Carter,Internal Medicine,AL,AL01,South,C,0,Medicaid,Government,100,11,2,22,9923.66,0.182,0.711
2023-12,000000007,Lindsay,Roberts,Psychiatry,AL,AL01,South,C,0,Managed Medicaid,Government,200,0,0,0,0.0,0.0,0.508
2023-12,000000008,Maxwell,Wilson,Neurology,AL,AL01,South,A,1,Commercial,Commercial,200,17,6,34,14092.71,0.353,0.614
2023-12,000000009,Thomas,Powers,Psychiatry,AL,AL01,South,A,1,Commercial,Commercial,200,21,7,42,19021.96,0.333,0.568
2023-12,000000010,Natalie,Franco,Neurology,AL,AL01,South,A,1,Commercial,Commercial,100,16,8,16,3620.9,0.5,0.621
2023-12,000000011,Micheal,Baker,Neurology,AL,AL01,South,B,1,Medicaid,Government,200,22,10,22,7565.41,0.455,0.535
2023-12,000000012,Alfred,Klein,Internal Medicine,AL,AL01,South,C,0,Medicare,Government,150,0,0,0,0.0,0.0,0.563
2023-12,000000013,Sara,Estrada,Internal Medicine,AL,AL01,South,A,1,Commercial,Commercial,200,25,13,50,19321.4,0.52,0.843
2023-12,000000014,Isaiah,Riley,Psychiatry,AL,AL01,South,B,1,Commercial,Commercial,150,27,6,54,24965.89,0.222,0.559
2023-12,000000015,Emily,Martinez,Neurology,AL,AL01,South,C,0,Commercial,Commercial,150,4,2,4,1539.22,0.5,0.573
2023-12,000000016,Brianna,Burton,Psychiatry,AL,AL01,South,A,1,Medicaid,Government,200,13,3,13,5743.04,0.231,0.662
2023-12,000000017,Jessica,Ortega,Neurology,AL,AL01,South,B,1,Medicare,Government,100,23,9,46,20940.72,0.391,0.792
2023-12,000000018,Ryan,Kirby,Psychiatry,AL,AL01,South,C,0,Commercial,Commercial,200,12,4,24,10833.58,0.333,0.586
2023-12,000000019,James,Davenport,Psychiatry,AL,AL01,South,B,1,Commercial,Commercial,150,15,4,30,10548.26,0.267,0.599
2023-12,000000020,David,Bentley,Psychiatry,AL,AL01,South,C,0,Medicaid,Government,200,26,10,26,6044.25,0.385,0.704
2023-12,000000021,Gabrielle,Watson,Neurology,AL,AL01,South,B,1,Medicare,Government,150,25,9,50,20941.9,0.36,0.523
2023-12,000000022,Jennifer,Bond,Psychiatry,AL,AL01,South,A,1,Managed Medicaid,Government,200,28,8,28,11946.06,0.286,0.514
2023-12,000000023,Andrew,Beasley,Psychiatry,AL,AL01,South,B,1,Medicare,Government,100,40,12,40,8999.03,0.3,0.53
2023-12,000000024,Tracy,Wolf,Psychiatry,AL,AL01,South,B,1,Commercial,Commercial,100,26,10,52,16814.73,0.385,0.641
2023-12,000000025,Dr.,MD,Internal Medicine,AL,AL01,South,C,0,Commercial,Commercial,100,2,0,2,782.6,0.0,0.596
2023-12,000000026,Robert,George,Neurology,AL,AL01,South,A,1,Medicaid,Government,100,19,7,19,4793.74,0.368,0.757
2023-12,000000027,Robert,Lee,Psychiatry,AL,AL01,South,B,1,Managed Medicaid,Government,200,30,8,30,6872.81,0.267,0.599
2023-12,000000028,Amber,Parsons,Internal Medicine,AL,AL01,South,C,0,Medicare,Government,200,13,6,13,3988.36,0.462,0.819
2023-12,000000029,Miguel,Johnson,Neurology,AL,AL01,South,A,1,Commercial,Commercial,100,31,15,62,28969.55,0.484,0.621
2023-12,010000000,Jonathan,Hoover,Neurology,AK,AK01,West,B,1,Medicaid,Government,100,28,9,28,8414.03,0.321,0.825
2023-12,010000001,Kevin,Sanchez,Internal Medicine,AK,AK01,West,B,1,Medicare,Government,150,27,9,27,10895.74,0.333,0.85
2023-12,010000002,Jerry,Wallace,Psychiatry,AK,AK01,West,A,1,Medicare,Government,150,9,4,18,7331.33,0.444,0.565
2023-12,010000003,Sharon,Ramos,Internal Medicine,AK,AK01,West,A,1,Managed Medicaid,Government,100,29,10,29,7454.15,0.345,0.608
2023-12,010000004,John,Combs,Neurology,AK,AK01,West,C,0,Medicaid,Government,150,10,2,20,4981.55,0.2,0.767
2023-12,010000005,Kyle,Ortiz,Internal Medicine,AK,AK01,West,B,1,Commercial,Commercial,100,17,6,34,11306.56,0.353,0.55
2023-12,010000006,Jesus,Heath,Internal Medicine,AK,AK01,West,B,1,Managed Medicaid,Government,200,19,10,19,6648.31,0.526,0.832
2023-12,010000007,Lori,Taylor,Neurology,AK,AK01,West,A,1,Managed Medicaid,Government,200,30,16,60,23370.92,0.533,0.623
2023-12,010000008,Natasha,Pierce,Internal Medicine,AK,AK01,West,C,0,Commercial,Commercial,200,24,12,48,19395.29,0.5,0.744
2023-12,010000009,Frank,Morris,Psychiatry,AK,AK01,West,B,1,Medicare,Government,150,31,12,62,23489.01,0.387,0.513
2023-12,010000010,Shelby,Bell,Internal Medicine,AK,AK01,West,B,1,Commercial,Commercial,200,35,15,70,30429.98,0.429,0.648
2023-12,010000011,Dustin,Mckee,Psychiatry,AK,AK01,West,A,1,Medicare,Government,150,14,6,14,5168.61,0.429,0.74
2023-12,010000012,Cynthia,Cole,Neurology,AK,AK01,West,A,1,Medicare,Government,100,31,14,62,16748.3,0.452,0.711
2023-12,010000013,Gilbert,Brewer,Psychiatry,AK,AK01,West,B,1,Managed Medicaid,Government,200,29,11,58,26226.21,0.379,0.501
2023-12,010000014,Andrew,Mills,Neurology,AK,AK01,West,A,1,Commercial,Commercial,200,26,6,52,13099.41,0.231,0.689
2023-12,010000015,Chelsea,George,Internal Medicine,AK,AK01,West,A,1,Commercial,Commercial,150,21,11,42,15718.26,0.524,0.606
2023-12,010000016,Sean,Barker,Psychiatry,AK,AK01,West,B,1,Medicaid,Government,100,27,14,27,12024.1,0.519,0.547
2023-12,010000017,Samantha,Flores,Neurology,AK,AK01,West,C,0,Commercial,Commercial,150,14,6,14,5746.49,0.429,0.599
2023-12,010000018,Kathleen,Cooke,Psychiatry,AK,AK01,West,C,0,Commercial,Commercial,100,8,2,16,4814.83,0.25,0.68
2023-12,010000019,Melissa,Walker,Psychiatry,AK,AK01,West,C,0,Medicaid,Government,150,3,1,3,780.75,0.333,0.681
2023-12,010000020,Henry,Bailey,Psychiatry,AK,AK01,West,A,1,Medicaid,Government,150,34,13,68,26040.52,0.382,0.682
2023-12,010000021,Barbara,Shelton,Psychiatry,AK,AK01,West,B,1,Medicaid,Government,200,22,8,22,6461.33,0.364,0.645
2023-12,010000022,Kyle,Brown,Psychiatry,AK,AK01,West,B,1,Medicare,Government,150,26,8,52,14079.43,0.308,0.735
2023-12,010000023,Terri,Kelly,Internal Medicine,AK,AK01,West,B,1,Managed Medicaid,Government,100,11,3,22,6332.68,0.273,0.773
2023-12,010000024,Gregory,Williams,Psychiatry,AK,AK01,West,B,1,Commercial,Commercial,100,19,5,38,10793.66,0.263,0.818
2023-12,010000025,John,Summers,Internal Medicine,AK,AK01,West,C,0,Medicaid,Government,100,16,5,32,8028.7,0.312,0.704
2023-12,010000026,Dr.,Scott,Neurology,AK,AK01,West,B,1,Managed Medicaid,Government,100,31,16,62,28585.71,0.516,0.52
2023-12,010000027,Michele,Jefferson,Internal Medicine,AK,AK01,West,B,1,Commercial,Commercial,150,27,12,54,21209.76,0.444,0.77
2023-12,010000028,April,Black,Internal Medicine,AK,AK01,West,A,1,Commercial,Commercial,150,12,3,24,10019.26,0.25,0.603
2023-12,010000029,Daniel,PhD,Internal Medicine,AK,AK01,West,A,1,Commercial,Commercial,100,19,8,19,6933.9,0.421,0.635
2023-12,020000000,Kiara,Lynch,Internal Medicine,AZ,AZ01,West,A,1,Managed Medicaid,Government,100,37,11,74,24186.16,0.297,0.531
