month_year,npi_num,first_name,last_name,specialty,state,territory_code,region,hcp_segment,is_target,channel_name,payer_group,strength_mg,trx,nrx,units,net_product_sales,conversion_rate,payer_reimb_rate
2025-04,000000000,Dorothy,Roberts,Psychiatry,AL,AL01,South,C,0,Medicaid,Government,150,8,3,8,2532.05,0.375,0.692
2025-04,000000001,Manuel,Williams,Neurology,AL,AL01,South,A,1,Commercial,Commercial,100,15,6,15,4324.22,0.4,0.52
2025-04,000000002,Philip,Gutierrez,Internal Medicine,AL,AL01,South,B,1,Medicare,Government,150,19,10,19,7431.43,0.526,0.849
2025-04,000000003,Willie,Brown,Internal Medicine,AL,AL01,South,C,0,Commercial,Commercial,200,3,1,3,1179.33,0.333,0.705
2025-04,000000004,David,Wang,Neurology,AL,AL01,South,A,1,Managed Medicaid,Government,150,26,12,52,14642.91,0.462,0.679
2025-04,000000005,Travis,Wilkinson,Psychiatry,AL,AL01,South,B,1,Managed Medicaid,Government,100,22,8,44,12134.51,0.364,0.571
2025-04,000000006,Ryan,Martin,Internal Medicine,AL,AL01,South,A,1,Medicaid,Government,200,17,8,17,3861.54,0.471,0.703
2025-04,000000007,Debra,Taylor,Internal Medicine,AL,AL01,South,A,1,Medicare,Government,100,25,8,50,19040.0,0.32,0.579
2025-04,000000008,Michael,Willis,Psychiatry,AL,AL01,South,B,1,Medicare,Government,100,19,9,38,18156.91,0.474,0.698
2025-04,000000009,Kim,Pacheco,Neurology,AL,AL01,South,B,1,Medicare,Government,150,19,7,38,15815.4,0.368,0.553
2025-04,000000010,Caitlin,Davis,Neurology,AL,AL01,South,B,1,Medicaid,Government,150,15,7,15,5335.29,0.467,0.779
2025-04,000000011,Robert,Johnston,Psychiatry,AL,AL01,South,A,1,Medicare,Government,100,15,7,30,12668.31,0.467,0.721
2025-04,000000012,Tom,Fischer,Psychiatry,AL,AL01,South,A,1,Medicaid,Government,100,31,12,31,7121.08,0.387,0.579
2025-04,000000013,Jennifer,Green,Internal Medicine,AL,AL01,South,A,1,Medicare,Government,150,24,8,48,16196.07,0.333,0.797
2025-04,000000014,Alexandra,Campbell,Psychiatry,AL,AL01,South,A,1,Medicare,Government,100,9,3,18,6387.32,0.333,0.758
2025-04,000000015,Joseph,Miles,Internal Medicine,AL,AL01,South,A,1,Medicaid,Government,200,14,5,14,4306.0,0.357,0.644
2025-04,000000016,Jamie,Christensen,Internal Medicine,AL,AL01,South,A,1,Commercial,Commercial,100,13,5,13,4817.41,0.385,0.671
2025-04,000000017,Brenda,Miller,Neurology,AL,AL01,South,B,1,Medicare,Government,150,19,6,19,7063.49,0.316,0.634
2025-04,000000018,Morgan,Little,Psychiatry,AL,AL01,South,B,1,Commercial,Commercial,150,17,7,17,5833.47,0.412,0.714
2025-04,000000019,Joy,Wright,Neurology,AL,AL01,South,B,1,Medicare,Government,150,27,12,27,6043.99,0.444,0.556
2025-04,000000020,Jonathan,Rocha,Internal Medicine,AL,AL01,South,C,0,Medicaid,Government,150,4,1,8,2158.1,0.25,0.525
2025-04,000000021,Roger,Snyder,Internal Medicine,AL,AL01,South,A,1,Managed Medicaid,Government,100,30,10,60,18925.06,0.333,0.579
2025-04,000000022,Sydney,Perry,Psychiatry,AL,AL01,South,A,1,Commercial,Commercial,200,19,9,19,6058.48,0.474,0.633
2025-04,000000023,Mariah,Thompson,Neurology,AL,AL01,South,A,1,Medicare,Government,100,31,15,31,12216.46,0.484,0.643
2025-04,000000024,Ronald,Thomas,Internal Medicine,AL,AL01,South,A,1,Commercial,Commercial,150,18,7,36,16631.16,0.389,0.776
