month_year,npi_num,first_name,last_name,specialty,state,territory_code,region,hcp_segment,is_target,channel_name,payer_group,strength_mg,trx,nrx,units,net_product_sales,conversion_rate,payer_reimb_rate
2023-06,000000000,Jimmy,Dunn,Neurology,AL,AL01,South,B,1,Managed Medicaid,Government,100,23,9,46,12156.08,0.391,0.512
2023-06,000000001,Roberto,Hughes,Neurology,AL,AL01,South,A,1,Medicaid,Government,100,26,8,52,16709.06,0.308,0.794
2023-06,000000002,Michael,Barber,Neurology,AL,AL01,South,A,1,Medicaid,Government,100,19,6,38,15596.79,0.316,0.648
2023-06,000000003,Cynthia,Jones,Internal Medicine,AL,AL01,South,A,1,Managed Medicaid,Government,200,30,14,60,27402.25,0.467,0.54
2023-06,000000004,Alexander,Farrell,Neurology,AL,AL01,South,B,1,Medicare,Government,150,22,6,44,11128.37,0.273,0.639
2023-06,000000005,Tracey,Moreno,Neurology,AL,AL01,South,B,1,Commercial,Commercial,100,21,9,21,8990.09,0.429,0.778
2023-06,000000006,Ryan,Holmes,Neurology,AL,AL01,South,A,1,Commercial,Commercial,200,22,6,44,15304.76,0.273,0.761
2023-06,000000007,Marilyn,Hayes,Internal Medicine,AL,AL01,South,A,1,Managed Medicaid,Government,100,19,8,19,8851.18,0.421,0.534
2023-06,000000008,Tyler,Kirby,Internal Medicine,AL,AL01,South,A,1,Managed Medicaid,Government,150,17,9,17,6402.15,0.529,0.665
2023-06,000000009,Laura,Hall,Psychiatry,AL,AL01,South,C,0,Managed Medicaid,Government,100,13,6,26,9255.55,0.462,0.624
2023-06,000000010,Robert,Rivera,Psychiatry,AL,AL01,South,B,1,Medicaid,Government,150,14,7,14,3733.36,0.5,0.673
2023-06,000000011,Susan,James,Psychiatry,AL,AL01,South,B,1,Medicaid,Government,100,15,8,15,6933.9,0.533,0.66
2023-06,000000012,Jennifer,Dean,Psychiatry,AL,AL01,South,A,1,Managed Medicaid,Government,150,20,8,40,18290.36,0.4,0.698
2023-06,000000013,Felicia,Hawkins,Neurology,AL,AL01,South,B,1,Managed Medicaid,Government,150,16,4,16,5769.47,0.25,0.639
2023-06,000000014,Lee,Watkins,Psychiatry,AL,AL01,South,B,1,Managed Medicaid,Government,200,12,4,24,9446.32,0.333,0.685
2023-06,000000015,Lori,Moore,Psychiatry,AL,AL01,South,C,0,Commercial,Commercial,100,1,0,1,236.57,0.0,0.572
2023-06,000000016,Jennifer,Larson,Neurology,AL,AL01,South,B,1,Medicaid,Government,200,16,7,16,7451.12,0.438,0.685
2023-06,000000017,Amy,Gibson,Internal Medicine,AL,AL01,South,A,1,Medicaid,Government,100,23,10,46,16025.81,0.435,0.515
2023-06,000000018,Glenn,Aguilar,Internal Medicine,AL,AL01,South,C,0,Commercial,Commercial,150,6,3,6,2301.53,0.5,0.592
2023-06,000000019,Diana,Miller,Neurology,AL,AL01,South,C,0,Managed Medicaid,Government,200,12,6,24,7836.91,0.5,0.598
2023-06,000000020,David,Murphy,Psychiatry,AL,AL01,South,C,0,Medicaid,Government,150,0,0,0,0.0,0.0,0.76
2023-06,000000021,Cameron,Young,Internal Medicine,AL,AL01,South,C,0,Medicare,Government,100,0,0,0,0.0,0.0,0.569
2023-06,000000022,Anthony,Aguilar,Neurology,AL,AL01,South,C,0,Managed Medicaid,Government,100,1,0,1,251.4,0.0,0.809
2023-06,000000023,Billy,Salazar,Neurology,AL,AL01,South,B,1,Commercial,Commercial,200,22,11,44,16688.8,0.5,0.76
2023-06,000000024,Donna,Miles,Psychiatry,AL,AL01,South,B,1,Managed Medicaid,Government,200,17,7,34,8124.09,0.412,0.552
2023-06,000000025,Miss,Kemp,Neurology,AL,AL01,South,B,1,Medicare,Government,150,19,8,38,9175.53,0.421,0.762
2023-06,000000026,Taylor,Newton,Internal Medicine,AL,AL01,South,A,1,Managed Medicaid,Government,150,14,5,14,3687.72,0.357,0.731
2023-06,000000027,Kristy,Garner,Internal Medicine,AL,AL01,South,A,1,Medicare,Government,100,14,3,14,4249.85,0.214,0.772
2023-06,000000028,Mrs.,Mata,Psychiatry,AL,AL01,South,A,1,Managed Medicaid,Government,100,16,8,32,10342.96,0.5,0.594
2023-06,000000029,Kirk,Pierce,Internal Medicine,AL,AL01,South,B,1,Commercial,Commercial,150,26,12,52,23233.83,0.462,0.53
2023-06,010000000,Kristi,Barrett,Neurology,AK,AK01,West,A,1,Managed Medicaid,Government,150,13,5,26,10668.65,0.385,0.562
2023-06,010000001,William,Carr,Psychiatry,AK,AK01,West,C,0,Managed Medicaid,Government,150,13,4,13,5430.53,0.308,0.527
2023-06,010000002,Margaret,Price,Internal Medicine,AK,AK01,West,C,0,Medicare,Government,100,12,4,12,3724.64,0.333,0.749
2023-06,010000003,Eric,Ellis,Neurology,AK,AK01,West,B,1,Medicaid,Government,200,18,8,18,5857.37,0.444,0.602
2023-06,010000004,Louis,White,Psychiatry,AK,AK01,West,A,1,Medicaid,Government,200,21,8,21,9665.33,0.381,0.586
2023-06,010000005,Timothy,Miller,Internal Medicine,AK,AK01,West,A,1,Managed Medicaid,Government,150,22,8,44,20738.43,0.364,0.637
2023-06,010000006,Danielle,Adams,Internal Medicine,AK,AK01,West,B,1,Medicare,Government,200,24,6,48,12579.22,0.25,0.734
2023-06,010000007,Brian,Hensley,Internal Medicine,AK,AK01,West,C,0,Medicaid,Government,150,1,0,2,447.31,0.0,0.705
2023-06,010000008,Kathryn,Waller,Psychiatry,AK,AK01,West,A,1,Medicare,Government,100,25,10,25,10265.01,0.4,0.781
