month_year,npi_num,first_name,last_name,specialty,state,territory_code,region,hcp_segment,is_target,channel_name,payer_group,strength_mg,trx,nrx,units,net_product_sales,conversion_rate,payer_reimb_rate
2023-03,000000000,Ronald,Vega,Neurology,AL,AL01,South,C,0,Managed Medicaid,Government,100,0,0,0,0.0,0.0,0.528
2023-03,000000001,Patricia,Montgomery,Neurology,AL,AL01,South,C,0,Medicaid,Government,100,5,1,10,4035.12,0.2,0.693
2023-03,000000002,Shawn,Madden,Psychiatry,AL,AL01,South,B,1,Medicare,Government,150,20,10,40,11101.39,0.5,0.525
2023-03,000000003,David,Garcia,Neurology,AL,AL01,South,C,0,Medicare,Government,100,0,0,0,0.0,0.0,0.564
2023-03,000000004,Brandon,Page,Internal Medicine,AL,AL01,South,A,1,Medicaid,Government,100,24,9,24,6496.19,0.375,0.66
2023-03,000000005,Bobby,Mueller,Psychiatry,AL,AL01,South,B,1,Managed Medicaid,Government,100,20,10,20,4497.33,0.5,0.581
2023-03,000000006,Matthew,Chen,Internal Medicine,AL,AL01,South,C,0,Managed Medicaid,Government,200,3,1,6,2539.03,0.333,0.689
2023-03,000000007,Bianca,Ramirez,Psychiatry,AL,AL01,South,A,1,Medicare,Government,200,20,7,20,7359.22,0.35,0.598
2023-03,000000008,John,Browning,Neurology,AL,AL01,South,A,1,Medicaid,Government,200,21,7,21,8150.62,0.333,0.84
2023-03,000000009,Alyssa,Rivers,Internal Medicine,AL,AL01,South,B,1,Commercial,Commercial,150,9,2,18,4841.35,0.222,0.513
2023-03,000000010,Katherine,Walker,Psychiatry,AL,AL01,South,B,1,Commercial,Commercial,100,20,10,20,7190.12,0.5,0.777
2023-03,000000011,Anna,Garrett,Internal Medicine,AL,AL01,South,A,1,Medicaid,Government,100,25,8,50,16487.62,0.32,0.618
2023-03,000000012,Stacey,DDS,Internal Medicine,AL,AL01,South,B,1,Medicaid,Government,100,14,4,14,3565.85,0.286,0.848
2023-03,000000013,Virginia,Taylor,Neurology,AL,AL01,South,A,1,Commercial,Commercial,100,16,5,16,4079.28,0.312,0.64
2023-03,000000014,Jennifer,Keller,Psychiatry,AL,AL01,South,A,1,Medicaid,Government,100,17,4,17,3837.09,0.235,0.569
2023-03,000000015,Robert,Barber,Internal Medicine,AL,AL01,South,B,1,Managed Medicaid,Government,100,23,11,23,9068.56,0.478,0.65
2023-03,000000016,Jennifer,Taylor,Internal Medicine,AL,AL01,South,B,1,Commercial,Commercial,150,13,4,26,6679.88,0.308,0.667
2023-03,000000017,Tyler,Escobar,Neurology,AL,AL01,South,B,1,Medicare,Government,100,21,7,21,5567.64,0.333,0.725
2023-03,000000018,Jessica,Williams,Psychiatry,AL,AL01,South,A,1,Commercial,Commercial,100,17,9,17,6987.45,0.529,0.695
2023-03,000000019,Vanessa,Rojas,Internal Medicine,AL,AL01,South,B,1,Medicaid,Government,100,27,7,27,7461.83,0.259,0.751
