month_year,npi_num,first_name,last_name,specialty,state,territory_code,region,hcp_segment,is_target,channel_name,payer_group,strength_mg,trx,nrx,units,net_product_sales,conversion_rate,payer_reimb_rate
2025-08,000000000,Michael,Cruz,Psychiatry,AL,AL01,South,C,0,Medicare,Government,150,2,0,2,609.38,0.0,0.596
2025-08,000000001,Tony,Sanchez,Internal Medicine,AL,AL01,South,C,0,Commercial,Commercial,200,0,0,0,0.0,0.0,0.79
2025-08,000000002,Sarah,Chavez,Neurology,AL,AL01,South,C,0,Commercial,Commercial,100,5,1,5,2227.52,0.2,0.582
2025-08,000000003,Luis,Buchanan,Psychiatry,AL,AL01,South,B,1,Medicare,Government,150,9,3,9,3192.43,0.333,0.616
2025-08,000000004,Olivia,Gonzalez,Neurology,AL,AL01,South,C,0,Commercial,Commercial,200,5,1,10,3487.06,0.2,0.807
2025-08,000000005,Matthew,Gentry,Psychiatry,AL,AL01,South,A,1,Managed Medicaid,Government,200,14,5,14,4574.12,0.357,0.602
2025-08,000000006,Jessica,Kelly,Neurology,AL,AL01,South,B,1,Managed Medicaid,Government,150,13,4,26,12227.02,0.308,0.657
2025-08,000000007,Sharon,Bentley,Psychiatry,AL,AL01,South,A,1,Commercial,Commercial,100,5,2,5,2388.88,0.4,0.803
2025-08,000000008,Candace,Oliver,Neurology,AL,AL01,South,C,0,Managed Medicaid,Government,150,0,0,0,0.0,0.0,0.656
2025-08,000000009,Craig,Anderson,Psychiatry,AL,AL01,South,B,1,Commercial,Commercial,100,11,3,22,6840.28,0.273,0.717
2025-08,000000010,Laura,Chase,Neurology,AL,AL01,South,B,1,Medicare,Government,100,11,4,22,8086.05,0.364,0.596
2025-08,000000011,George,Esparza,Internal Medicine,AL,AL01,South,A,1,Commercial,Commercial,200,3,1,6,2180.05,0.333,0.644
2025-08,000000012,Kayla,Anderson,Internal Medicine,AL,AL01,South,C,0,Medicare,Government,200,0,0,0,0.0,0.0,0.556
2025-08,000000013,Christopher,Moore,Internal Medicine,AL,AL01,South,B,1,Medicaid,Government,200,7,3,7,3068.3,0.429,0.753
2025-08,000000014,Mr.,Scott,Psychiatry,AL,AL01,South,B,1,Commercial,Commercial,100,14,7,14,3197.76,0.5,0.683
2025-08,000000015,Angela,Scott,Neurology,AL,AL01,South,C,0,Commercial,Commercial,100,1,0,1,449.12,0.0,0.761
2025-08,000000016,Alex,Ortiz,Internal Medicine,AL,AL01,South,A,1,Managed Medicaid,Government,100,12,5,24,11412.79,0.417,0.537
2025-08,000000017,Brian,Anderson,Psychiatry,AL,AL01,South,C,0,Medicaid,Government,200,6,3,12,3002.37,0.5,0.732
2025-08,000000018,Nicole,Cruz,Neurology,AL,AL01,South,C,0,Commercial,Commercial,100,1,0,2,461.04,0.0,0.655
2025-08,000000019,Justin,Young,Internal Medicine,AL,AL01,South,C,0,Medicare,Government,200,3,0,3,1102.49,0.0,0.824
2025-08,000000020,Deborah,Beck,Psychiatry,AL,AL01,South,A,1,Medicare,Government,200,12,4,24,10385.52,0.333,0.539
2025-08,000000021,Sarah,Daniel,Neurology,AL,AL01,South,C,0,Managed Medicaid,Government,200,0,0,0,0.0,0.0,0.781
2025-08,000000022,Jennifer,Black,Internal Medicine,AL,AL01,South,C,0,Commercial,Commercial,100,2,1,4,1480.86,0.5,0.713
2025-08,000000023,Wayne,Rodriguez,Internal Medicine,AL,AL01,South,C,0,Managed Medicaid,Government,200,7,1,14,4766.32,0.143,0.55
2025-08,000000024,Derek,Harrell,Internal Medicine,AL,AL01,South,B,1,Managed Medicaid,Government,150,11,3,11,5033.73,0.273,0.743
2025-08,000000025,Sabrina,Hopkins,Internal Medicine,AL,AL01,South,A,1,Commercial,Commercial,200,11,3,22,9663.17,0.273,0.561
2025-08,000000026,Katherine,Castro,Neurology,AL,AL01,South,C,0,Medicaid,Government,150,6,2,6,2434.05,0.333,0.519
2025-08,000000027,James,Wright,Neurology,AL,AL01,South,C,0,Medicare,Government,150,1,0,2,532.41,0.0,0.675
2025-08,000000028,Lee,Liu,Psychiatry,AL,AL01,South,B,1,Medicare,Government,200,7,2,14,6475.62,0.286,0.567
2025-08,000000029,Sandra,Weaver,Internal Medicine,AL,AL01,South,C,0,Managed Medicaid,Government,100,4,2,4,970.78,0.5,0.805
2025-08,010000000,Shannon,Anderson,Internal Medicine,AK,AK01,West,B,1,Medicaid,Government,150,9,2,18,6158.59,0.222,0.612
2025-08,010000001,Andrea,Johnson,Internal Medicine,AK,AK01,West,B,1,Medicaid,Government,100,9,4,9,2363.73,0.444,0.688
2025-08,010000002,Elizabeth,Alvarado,Neurology,AK,AK01,West,B,1,Managed Medicaid,Government,100,7,3,7,2304.3,0.429,0.565
2025-08,010000003,Danielle,Bean,Psychiatry,AK,AK01,West,C,0,Medicaid,Government,200,5,1,5,2021.02,0.2,0.843
2025-08,010000004,Jennifer,Buck,Psychiatry,AK,AK01,West,C,0,Medicare,Government,150,2,0,4,1893.82,0.0,0.512
2025-08,010000005,Larry,Miranda,Psychiatry,AK,AK01,West,B,1,Commercial,Commercial,200,7,2,7,2475.04,0.286,0.718
2025-08,010000006,Christine,Mccullough,Neurology,AK,AK01,West,B,1,Commercial,Commercial,150,13,6,13,4687.61,0.462,0.589
2025-08,010000007,Tiffany,Cardenas,Psychiatry,AK,AK01,West,B,1,Medicaid,Government,150,9,3,18,7219.1,0.333,0.525
2025-08,010000008,Timothy,Thomas,Neurology,AK,AK01,West,A,1,Managed Medicaid,Government,150,12,4,12,4093.23,0.333,0.757
2025-08,010000009,Donald,Flores,Psychiatry,AK,AK01,West,B,1,Commercial,Commercial,100,15,7,15,3438.49,0.467,0.52
2025-08,010000010,Christopher,Key,Internal Medicine,AK,AK01,West,A,1,Medicaid,Government,100,13,5,13,4169.0,0.385,0.725
2025-08,010000011,Kayla,Morales,Psychiatry,AK,AK01,West,C,0,Managed Medicaid,Government,200,8,3,8,3423.27,0.375,0.776
2025-08,010000012,Erin,Brown,Psychiatry,AK,AK01,West,A,1,Managed Medicaid,Government,100,13,3,26,8339.77,0.231,0.779
2025-08,010000013,Michael,Garcia,Neurology,AK,AK01,West,C,0,Managed Medicaid,Government,150,2,1,2,740.76,0.5,0.706
2025-08,010000014,Barry,Thomas,Internal Medicine,AK,AK01,West,C,0,Managed Medicaid,Government,200,1,0,1,319.0,0.0,0.64
2025-08,010000015,Elaine,Price,Internal Medicine,AK,AK01,West,A,1,Medicare,Government,100,9,3,18,7680.64,0.333,0.561
