month_year,npi_num,first_name,last_name,specialty,state,territory_code,region,hcp_segment,is_target,channel_name,payer_group,strength_mg,trx,nrx,units,net_product_sales,conversion_rate,payer_reimb_rate
2023-01,000000000,Megan,Roberts,Neurology,AL,AL01,South,A,1,Commercial,Commercial,200,20,9,40,11346.88,0.45,0.549
2023-01,000000001,Jared,Cox,Psychiatry,AL,AL01,South,C,0,Commercial,Commercial,200,5,2,10,2282.63,0.4,0.533
2023-01,000000002,Allison,Larson,Psychiatry,AL,AL01,South,C,0,Commercial,Commercial,200,4,1,4,1624.66,0.25,0.745
2023-01,000000003,David,Silva,Internal Medicine,AL,AL01,South,A,1,Managed Medicaid,Government,200,16,8,32,13774.46,0.5,0.502
2023-01,000000004,Shane,Perez,Psychiatry,AL,AL01,South,C,0,Managed Medicaid,Government,150,13,3,26,6771.04,0.231,0.835
2023-01,000000005,Sandra,Sheppard,Internal Medicine,AL,AL01,South,A,1,Commercial,Commercial,150,21,11,21,6580.03,0.524,0.62
2023-01,000000006,Jeremiah,Friedman,Internal Medicine,AL,AL01,South,A,1,Managed Medicaid,Government,200,15,4,15,7095.15,0.267,0.632
2023-01,000000007,Darren,Rojas,Neurology,AL,AL01,South,B,1,Medicare,Government,200,20,6,20,8063.77,0.3,0.516
2023-01,000000008,Misty,Burton,Psychiatry,AL,AL01,South,B,1,Commercial,Commercial,100,19,7,19,6057.82,0.368,0.659
2023-01,000000009,Amy,Parker,Internal Medicine,AL,AL01,South,A,1,Medicare,Government,150,8,2,8,3153.96,0.25,0.746
2023-01,000000010,Danielle,Jones,Neurology,AL,AL01,South,C,0,Commercial,Commercial,200,0,0,0,0.0,0.0,0.586
2023-01,000000011,Jason,Dennis,Internal Medicine,AL,AL01,South,B,1,Medicare,Government,200,19,6,19,7561.99,0.316,0.795
2023-01,000000012,Steven,Smith,Psychiatry,AL,AL01,South,A,1,Commercial,Commercial,150,25,7,50,14480.63,0.28,0.574
2023-01,000000013,Kyle,Fisher,Neurology,AL,AL01,South,C,0,Medicare,Government,100,4,1,8,2582.91,0.25,0.82
2023-01,000000014,Scott,Warner,Internal Medicine,AL,AL01,South,A,1,Medicare,Government,100,15,6,15,6205.46,0.4,0.689
2023-01,000000015,Robin,Mejia,Neurology,AL,AL01,South,C,0,Managed Medicaid,Government,200,6,1,12,3769.43,0.167,0.849
2023-01,000000016,Amanda,Brown,Psychiatry,AL,AL01,South,C,0,Managed Medicaid,Government,100,2,0,2,887.77,0.0,0.553
2023-01,000000017,Nicholas,Boone,Psychiatry,AL,AL01,South,C,0,Managed Medicaid,Government,200,4,1,4,1280.16,0.25,0.709
2023-01,000000018,Katherine,Pittman,Internal Medicine,AL,AL01,South,C,0,Medicare,Government,200,5,1,5,1984.37,0.2,0.54
2023-01,000000019,Sean,Davis,Neurology,AL,AL01,South,B,1,Medicare,Government,100,12,6,24,7992.94,0.5,0.659
2023-01,000000020,John,Frye,Neurology,AL,AL01,South,C,0,Medicare,Government,200,10,3,10,3519.97,0.3,0.537
2023-01,000000021,Christopher,Mcclain,Neurology,AL,AL01,South,B,1,Medicaid,Government,100,11,4,22,9201.56,0.364,0.689
2023-01,000000022,Alexis,Roberts,Neurology,AL,AL01,South,A,1,Medicare,Government,150,11,5,11,2739.94,0.455,0.627
2023-01,000000023,Mario,Vega,Internal Medicine,AL,AL01,South,A,1,Commercial,Commercial,100,18,8,18,4360.86,0.444,0.67
2023-01,000000024,Tara,Lowe,Psychiatry,AL,AL01,South,C,0,Medicaid,Government,100,9,2,18,8391.25,0.222,0.558
2023-01,000000025,James,Perez,Neurology,AL,AL01,South,C,0,Managed Medicaid,Government,100,6,1,6,2432.2,0.167,0.64
2023-01,000000026,Christian,Delacruz,Neurology,AL,AL01,South,C,0,Medicare,Government,150,5,1,10,2514.61,0.2,0.579
2023-01,000000027,Steven,Brown,Internal Medicine,AL,AL01,South,A,1,Medicaid,Government,200,16,5,16,3549.91,0.312,0.748
2023-01,000000028,Donna,Anthony,Psychiatry,AL,AL01,South,A,1,Commercial,Commercial,100,15,5,30,7152.69,0.333,0.583
2023-01,000000029,Heather,Rosario,Neurology,AL,AL01,South,B,1,Medicaid,Government,200,23,9,23,9385.65,0.391,0.809
2023-01,010000000,Michele,Evans,Neurology,AK,AK01,West,B,1,Medicaid,Government,150,19,5,38,10241.25,0.263,0.534
2023-01,010000001,Andrea,Sanchez,Internal Medicine,AK,AK01,West,B,1,Managed Medicaid,Government,150,16,8,32,14227.12,0.5,0.519
2023-01,010000002,Brittany,Sheppard,Neurology,AK,AK01,West,C,0,Commercial,Commercial,100,2,0,4,1637.34,0.0,0.78
2023-01,010000003,Jason,Butler,Psychiatry,AK,AK01,West,A,1,Medicaid,Government,100,21,10,42,10770.79,0.476,0.564
2023-01,010000004,David,Arnold,Internal Medicine,AK,AK01,West,A,1,Commercial,Commercial,150,23,11,23,5362.52,0.478,0.85
2023-01,010000005,David,Greer,Psychiatry,AK,AK01,West,A,1,Medicaid,Government,100,22,5,44,15235.73,0.227,0.575
2023-01,010000006,Jeffrey,Austin,Internal Medicine,AK,AK01,West,A,1,Medicaid,Government,150,13,6,13,6190.34,0.462,0.593
2023-01,010000007,Michelle,Becker,Internal Medicine,AK,AK01,West,B,1,Managed Medicaid,Government,200,16,6,32,8327.91,0.375,0.604
2023-01,010000008,Abigail,Manning,Psychiatry,AK,AK01,West,C,0,Commercial,Commercial,200,3,1,6,1409.18,0.333,0.704
2023-01,010000009,Paul,Lewis,Neurology,AK,AK01,West,C,0,Medicaid,Government,100,5,1,5,2206.75,0.2,0.524
2023-01,010000010,Matthew,Koch,Psychiatry,AK,AK01,West,C,0,Medicaid,Government,150,10,5,10,4648.15,0.5,0.699
2023-01,010000011,Anthony,Benson,Neurology,AK,AK01,West,C,0,Commercial,Commercial,200,12,4,12,3947.98,0.333,0.704
2023-01,010000012,Maria,Cooper,Neurology,AK,AK01,West,B,1,Medicare,Government,100,19,9,38,10718.22,0.474,0.639
2023-01,010000013,Matthew,Scott,Neurology,AK,AK01,West,C,0,Medicare,Government,150,2,0,4,1846.18,0.0,0.828
