month_year,npi_num,first_name,last_name,specialty,state,territory_code,region,hcp_segment,is_target,channel_name,payer_group,strength_mg,trx,nrx,units,net_product_sales,conversion_rate,payer_reimb_rate
2024-03,000000000,John,Johnson,Neurology,AL,AL01,South,A,1,Commercial,Commercial,200,21,9,42,11914.22,0.429,0.549
2024-03,000000001,Kirsten,Watson,Psychiatry,AL,AL01,South,C,0,Commercial,Commercial,200,5,2,10,2282.63,0.4,0.533
2024-03,000000002,Jason,Gilbert,Psychiatry,AL,AL01,South,C,0,Commercial,Commercial,200,5,1,5,2030.83,0.2,0.745
2024-03,000000003,Jason,Mathews,Internal Medicine,AL,AL01,South,A,1,Managed Medicaid,Government,200,17,8,34,14635.37,0.471,0.502
2024-03,000000004,William,James,Psychiatry,AL,AL01,South,C,0,Managed Medicaid,Government,150,14,3,28,7291.89,0.214,0.835
2024-03,000000005,Barbara,Cox,Internal Medicine,AL,AL01,South,A,1,Commercial,Commercial,150,23,12,23,7206.7,0.522,0.62
2024-03,000000006,Joshua,Bell,Internal Medicine,AL,AL01,South,A,1,Managed Medicaid,Government,200,16,4,16,7568.16,0.25,0.632
2024-03,000000007,Cynthia,Guzman,Neurology,AL,AL01,South,B,1,Medicare,Government,200,21,6,21,8466.96,0.286,0.516
2024-03,000000008,Sherri,Herrera,Psychiatry,AL,AL01,South,B,1,Commercial,Commercial,100,20,7,20,6376.66,0.35,0.659
2024-03,000000009,Joshua,Lewis,Internal Medicine,AL,AL01,South,A,1,Medicare,Government,150,8,2,8,3153.96,0.25,0.746
2024-03,000000010,Ryan,Stephens,Neurology,AL,AL01,South,C,0,Commercial,Commercial,200,0,0,0,0.0,0.0,0.586
2024-03,000000011,Cynthia,Sanders,Internal Medicine,AL,AL01,South,B,1,Medicare,Government,200,20,7,20,7959.99,0.35,0.795
2024-03,000000012,Sandra,Cole,Psychiatry,AL,AL01,South,A,1,Commercial,Commercial,150,26,8,52,15059.86,0.308,0.574
2024-03,000000013,Melissa,Lloyd,Neurology,AL,AL01,South,C,0,Medicare,Government,100,5,2,10,3228.64,0.4,0.82
2024-03,000000014,Mr.,Williams,Internal Medicine,AL,AL01,South,A,1,Medicare,Government,100,16,6,16,6619.15,0.375,0.689
2024-03,000000015,Marie,Rogers,Neurology,AL,AL01,South,C,0,Managed Medicaid,Government,200,6,1,12,3769.43,0.167,0.849
2024-03,000000016,Joseph,Sexton,Psychiatry,AL,AL01,South,C,0,Managed Medicaid,Government,100,3,1,3,1331.66,0.333,0.553
2024-03,000000017,Sheena,Patterson,Psychiatry,AL,AL01,South,C,0,Managed Medicaid,Government,200,4,1,4,1280.16,0.25,0.709
2024-03,000000018,Justin,Adams,Internal Medicine,AL,AL01,South,C,0,Medicare,Government,200,6,1,6,2381.24,0.167,0.54
2024-03,000000019,Gail,Reyes,Neurology,AL,AL01,South,B,1,Medicare,Government,100,13,6,26,8659.01,0.462,0.659
2024-03,000000020,Clayton,Jensen,Neurology,AL,AL01,South,C,0,Medicare,Government,200,10,3,10,3519.97,0.3,0.537
2024-03,000000021,Carlos,Carlson,Neurology,AL,AL01,South,B,1,Medicaid,Government,100,12,4,24,10038.07,0.333,0.689
2024-03,000000022,Dr.,Miranda,Neurology,AL,AL01,South,A,1,Medicare,Government,150,12,6,12,2989.03,0.5,0.627
2024-03,000000023,Sean,Smith,Internal Medicine,AL,AL01,South,A,1,Commercial,Commercial,100,20,9,20,4845.4,0.45,0.67
2024-03,000000024,Julie,Moyer,Psychiatry,AL,AL01,South,C,0,Medicaid,Government,100,10,2,20,9323.61,0.2,0.558
2024-03,000000025,Michelle,Herrera,Neurology,AL,AL01,South,C,0,Managed Medicaid,Government,100,7,2,7,2837.57,0.286,0.64
2024-03,000000026,Lucas,Richards,Neurology,AL,AL01,South,C,0,Medicare,Government,150,5,1,10,2514.61,0.2,0.579
2024-03,000000027,Dawn,Smith,Internal Medicine,AL,AL01,South,A,1,Medicaid,Government,200,17,5,17,3771.78,0.294,0.748
2024-03,000000028,Meredith,Carrillo,Psychiatry,AL,AL01,South,A,1,Commercial,Commercial,100,16,5,32,7629.53,0.312,0.583
2024-03,000000029,Erin,Gregory,Neurology,AL,AL01,South,B,1,Medicaid,Government,200,24,9,24,9793.72,0.375,0.809
2024-03,010000000,Jennifer,Simpson,Neurology,AK,AK01,West,B,1,Medicaid,Government,150,20,5,40,10780.26,0.25,0.534
2024-03,010000001,Eric,Garcia,Internal Medicine,AK,AK01,West,B,1,Managed Medicaid,Government,150,17,9,34,15116.32,0.529,0.519
2024-03,010000002,Jesse,Peterson,Neurology,AK,AK01,West,C,0,Commercial,Commercial,100,2,0,4,1637.34,0.0,0.78
2024-03,010000003,Suzanne,Lucero,Psychiatry,AK,AK01,West,A,1,Medicaid,Government,100,22,10,44,11283.69,0.455,0.564
2024-03,010000004,Paul,Sandoval,Internal Medicine,AK,AK01,West,A,1,Commercial,Commercial,150,24,11,24,5595.67,0.458,0.85
2024-03,010000005,Todd,Haynes,Psychiatry,AK,AK01,West,A,1,Medicaid,Government,100,24,6,48,16620.8,0.25,0.575
2024-03,010000006,Paige,Mcgee,Internal Medicine,AK,AK01,West,A,1,Medicaid,Government,150,14,7,14,6666.52,0.5,0.593
2024-03,010000007,Shawn,Huerta,Internal Medicine,AK,AK01,West,B,1,Managed Medicaid,Government,200,17,7,34,8848.4,0.412,0.604
2024-03,010000008,Daniel,Johnson,Psychiatry,AK,AK01,West,C,0,Commercial,Commercial,200,3,1,6,1409.18,0.333,0.704
2024-03,010000009,Pamela,Gonzalez,Neurology,AK,AK01,West,C,0,Medicaid,Government,100,5,1,5,2206.75,0.2,0.524
2024-03,010000010,Katherine,Chapman,Psychiatry,AK,AK01,West,C,0,Medicaid,Government,150,10,5,10,4648.15,0.5,0.699
2024-03,010000011,William,Brooks,Neurology,AK,AK01,West,C,0,Commercial,Commercial,200,13,5,13,4276.98,0.385,0.704
2024-03,010000012,Gary,Zimmerman,Neurology,AK,AK01,West,B,1,Medicare,Government,100,20,9,40,11282.33,0.45,0.639
2024-03,010000013,John,Jones,Neurology,AK,AK01,West,C,0,Medicare,Government,150,2,0,4,1846.18,0.0,0.828
2024-03,010000014,Steve,Hudson,Psychiatry,AK,AK01,West,B,1,Commercial,Commercial,100,18,7,18,6327.54,0.389,0.546
2024-03,010000015,Christopher,Pope,Internal Medicine,AK,AK01,West,A,1,Medicaid,Government,150,27,10,54,14094.77,0.37,0.792
2024-03,010000016,Gilbert,Matthews,Neurology,AK,AK01,West,B,1,Commercial,Commercial,200,19,6,38,17565.75,0.316,0.536
2024-03,010000017,Kathleen,Vazquez,Psychiatry,AK,AK01,West,B,1,Commercial,Commercial,100,17,6,17,4943.78,0.353,0.712
2024-03,010000018,Mr.,Allen,Neurology,AK,AK01,West,B,1,Medicaid,Government,200,17,6,34,11947.82,0.353,0.588
2024-03,010000019,Lisa,Montgomery,Psychiatry,AK,AK01,West,A,1,Managed Medicaid,Government,150,20,9,20,4418.44,0.45,0.77
2024-03,010000020,Jeffery,Kline,Neurology,AK,AK01,West,B,1,Medicaid,Government,200,14,7,28,10176.23,0.5,0.65
2024-03,010000021,Felicia,Perez,Psychiatry,AK,AK01,West,A,1,Commercial,Commercial,200,16,7,16,5789.66,0.438,0.792
2024-03,010000022,Hunter,Chavez,Neurology,AK,AK01,West,C,0,Medicaid,Government,150,11,5,11,2539.63,0.455,0.628
2024-03,010000023,Lori,Martin,Psychiatry,AK,AK01,West,B,1,Medicaid,Government,200,20,6,20,7868.05,0.3,0.624
2024-03,010000024,Rachel,Miller,Neurology,AK,AK01,West,B,1,Medicaid,Government,100,19,9,19,9002.46,0.474,0.784
2024-03,010000025,Megan,Hall,Internal Medicine,AK,AK01,West,A,1,Medicaid,Government,200,24,12,48,20324.18,0.5,0.644
2024-03,010000026,Kevin,Andrews,Neurology,AK,AK01,West,C,0,Medicaid,Government,150,2,0,2,849.43,0.0,0.538
2024-03,010000027,Kurt,Brooks,Psychiatry,AK,AK01,West,B,1,Medicaid,Government,100,17,6,34,10570.98,0.353,0.787
2024-03,010000028,Kelly,Hunter,Psychiatry,AK,AK01,West,A,1,Commercial,Commercial,200,20,5,20,6472.02,0.25,0.598
2024-03,010000029,James,Bowen,Psychiatry,AK,AK01,West,B,1,Medicare,Government,200,20,8,40,15866.99,0.4,0.795
2024-03,020000000,Robert,Kramer,Internal Medicine,AZ,AZ01,West,A,1,Commercial,Commercial,150,11,3,11,4080.49,0.273,0.844
2024-03,020000001,David,Huerta,Psychiatry,AZ,AZ01,West,A,1,Managed Medicaid,Government,150,16,5,32,10670.8,0.312,0.844
2024-03,020000002,Michael,Ochoa,Psychiatry,AZ,AZ01,West,B,1,Medicaid,Government,150,18,7,18,7277.12,0.389,0.501
2024-03,020000003,Raymond,Davis,Neurology,AZ,AZ01,West,C,0,Medicaid,Government,150,8,3,16,3811.09,0.375,0.732
2024-03,020000004,Stephen,Costa,Internal Medicine,AZ,AZ01,West,C,0,Medicare,Government,200,7,3,7,2849.95,0.429,0.605
2024-03,020000005,Chris,Miller,Internal Medicine,AZ,AZ01,West,C,0,Managed Medicaid,Government,150,5,1,10,4012.74,0.2,0.694
