month_year,npi_num,first_name,last_name,specialty,state,territory_code,region,hcp_segment,is_target,channel_name,payer_group,strength_mg,trx,nrx,units,net_product_sales,conversion_rate,payer_reimb_rate
2024-11,000000000,Jonathan,Guerrero,Neurology,AL,AL01,South,C,0,Managed Medicaid,Government,150,0,0,0,0.0,0.0,0.691
2024-11,000000001,Chelsea,Bryant,Internal Medicine,AL,AL01,South,C,0,Medicaid,Government,200,16,4,16,7666.67,0.25,0.534
2024-11,000000002,Amanda,Griffin,Neurology,AL,AL01,South,C,0,Medicaid,Government,200,19,7,19,7863.6,0.368,0.545
2024-11,000000003,Peter,Perry,Psychiatry,AL,AL01,South,B,1,Managed Medicaid,Government,100,19,5,19,8826.02,0.263,0.502
2024-11,000000004,Donna,Jordan,Psychiatry,AL,AL01,South,C,0,Managed Medicaid,Government,100,7,1,14,5637.98,0.143,0.55
2024-11,000000005,Tina,Stark,Internal Medicine,AL,AL01,South,C,0,Medicare,Government,150,20,8,20,9481.3,0.4,0.84
2024-11,000000006,Adam,Phillips,Psychiatry,AL,AL01,South,C,0,Medicaid,Government,100,17,4,34,12082.66,0.235,0.539
2024-11,000000007,Anne,Thompson,Psychiatry,AL,AL01,South,A,1,Medicaid,Government,100,27,6,54,25760.68,0.222,0.695
2024-11,000000008,Hunter,Harmon,Neurology,AL,AL01,South,C,0,Medicare,Government,150,17,5,17,4195.84,0.294,0.69
2024-11,000000009,Thomas,Williams,Neurology,AL,AL01,South,B,1,Managed Medicaid,Government,100,22,11,44,13665.18,0.5,0.725
2024-11,000000010,Rachel,Farley,Neurology,AL,AL01,South,A,1,Commercial,Commercial,100,15,6,30,13616.67,0.4,0.647
2024-11,000000011,Lauren,Gilbert,Neurology,AL,AL01,South,A,1,Medicaid,Government,100,31,16,62,25245.1,0.516,0.813
2024-11,000000012,Denise,Shannon,Neurology,AL,AL01,South,C,0,Managed Medicaid,Government,150,7,3,14,3727.57,0.429,0.507
2024-11,000000013,James,May,Psychiatry,AL,AL01,South,A,1,Managed Medicaid,Government,150,13,3,13,5689.59,0.231,0.691
2024-11,000000014,Michael,Ortiz,Psychiatry,AL,AL01,South,C,0,Commercial,Commercial,200,4,1,8,2477.29,0.25,0.781
2024-11,000000015,Nicole,Kim,Internal Medicine,AL,AL01,South,A,1,Medicare,Government,100,21,11,21,5331.65,0.524,0.803
2024-11,000000016,Richard,James,Neurology,AL,AL01,South,B,1,Managed Medicaid,Government,200,22,5,22,4966.28,0.227,0.707
2024-11,000000017,Dennis,Jr.,Internal Medicine,AL,AL01,South,C,0,Commercial,Commercial,150,3,0,6,2818.61,0.0,0.842
2024-11,000000018,Megan,Brown,Psychiatry,AL,AL01,South,B,1,Commercial,Commercial,200,17,9,17,6572.18,0.529,0.576
2024-11,000000019,Charlotte,Ruiz,Internal Medicine,AL,AL01,South,B,1,Medicaid,Government,100,12,4,24,9518.89,0.333,0.739
2024-11,000000020,Scott,Fry,Neurology,AL,AL01,South,C,0,Commercial,Commercial,100,0,0,0,0.0,0.0,0.578
2024-11,000000021,Charles,Flores,Internal Medicine,AL,AL01,South,C,0,Medicaid,Government,150,7,3,7,3241.03,0.429,0.561
2024-11,000000022,Jerry,Becker,Neurology,AL,AL01,South,C,0,Medicare,Government,200,9,4,9,3418.96,0.444,0.73
2024-11,000000023,Thomas,Hubbard,Internal Medicine,AL,AL01,South,A,1,Managed Medicaid,Government,150,16,4,32,8142.54,0.25,0.507
2024-11,000000024,Matthew,Dunn,Internal Medicine,AL,AL01,South,C,0,Managed Medicaid,Government,150,17,4,17,5552.67,0.235,0.596
2024-11,000000025,Lawrence,Bond,Neurology,AL,AL01,South,C,0,Medicare,Government,100,5,2,10,2624.4,0.4,0.625
2024-11,000000026,Tyler,Mann,Neurology,AL,AL01,South,A,1,Commercial,Commercial,100,22,6,22,5240.96,0.273,0.638
2024-11,000000027,Nicholas,Reed,Internal Medicine,AL,AL01,South,B,1,Commercial,Commercial,150,22,11,22,7488.84,0.5,0.672
2024-11,000000028,Holly,Huff,Psychiatry,AL,AL01,South,A,1,Medicare,Government,100,11,4,22,7087.94,0.364,0.647
2024-11,000000029,Michelle,Huang,Internal Medicine,AL,AL01,South,C,0,Medicare,Government,200,14,4,28,12777.22,0.286,0.78
2024-11,010000000,Michael,Holder,Psychiatry,AK,AK01,West,A,1,Medicaid,Government,150,27,9,27,7809.26,0.333,0.677
